time,feed_pressure
2024 10 12 09:12:34,10.507125
2024 10 12 09:13:34,10.380375
2024 10 12 09:14:34,10.436625
2024 10 12 09:15:34,10.510875
2024 10 12 09:16:35,10.594875
2024 10 12 09:17:35,10.68
2024 10 12 09:18:35,10.76475
2024 10 12 09:19:35,10.8495
2024 10 12 09:20:35,10.940625
2024 10 12 09:21:35,11.018625
2024 10 12 09:22:35,11.079375
2024 10 12 09:23:35,11.119125
2024 10 12 09:24:35,10.837875
2024 10 12 09:25:35,10.55925
2024 10 12 09:26:35,10.307625
2024 10 12 09:27:35,10.079625
2024 10 12 09:28:35,9.87
2024 10 12 09:29:35,9.996375
2024 10 12 09:30:35,10.102125
2024 10 12 09:31:35,10.2
2024 10 12 09:32:35,10.291875
2024 10 12 09:33:35,10.377
2024 10 12 09:34:35,10.466625
2024 10 12 09:35:35,10.56525
2024 10 12 09:36:35,10.657125
2024 10 12 09:37:35,10.7505
2024 10 12 09:38:35,10.844625
2024 10 12 09:39:35,10.929
2024 10 12 09:40:35,11.011125
2024 10 12 09:41:35,11.080875
2024 10 12 09:42:35,11.1315
2024 10 12 09:43:35,10.7325
2024 10 12 09:44:35,10.461
2024 10 12 09:45:35,10.19025
2024 10 12 09:46:35,9.946875
2024 10 12 09:47:35,9.726
2024 10 12 09:48:35,9.9465
2024 10 12 09:49:35,10.045875
2024 10 12 09:50:35,10.141875
2024 10 12 09:51:35,10.233375
2024 10 12 09:52:35,10.320375
2024 10 12 09:53:35,10.4115
2024 10 12 09:54:35,10.494
2024 10 12 09:55:35,10.580625
2024 10 12 09:56:35,10.662375
2024 10 12 09:57:35,10.73325
2024 10 12 09:58:35,10.82325
2024 10 12 09:59:35,10.911375
2024 10 12 10:00:35,10.97775
2024 10 12 10:01:35,11.026125
2024 10 12 10:02:35,11.067375
2024 10 12 10:03:35,10.753125
2024 10 12 10:04:35,10.493625
2024 10 12 10:05:35,10.243125
2024 10 12 10:06:35,10.01625
2024 10 12 10:07:35,9.80775
2024 10 12 10:08:35,9.945
2024 10 12 10:09:35,10.04175
2024 10 12 10:10:35,10.147875
2024 10 12 10:11:35,10.24875
2024 10 12 10:12:35,10.350375
2024 10 12 10:13:35,10.44975
2024 10 12 10:14:35,10.542375
2024 10 12 10:15:35,10.6245
2024 10 12 10:16:35,10.70775
2024 10 12 10:17:35,10.79325
2024 10 12 10:18:35,10.86825
2024 10 12 10:19:35,10.955625
2024 10 12 10:20:35,11.035125
2024 10 12 10:21:35,11.095125
2024 10 12 10:22:35,11.13375
2024 10 12 10:23:35,10.845
2024 10 12 10:24:35,10.568625
2024 10 12 10:25:35,10.317375
2024 10 12 10:26:35,10.08375
2024 10 12 10:27:35,9.856875
2024 10 12 10:28:35,9.98175
2024 10 12 10:29:35,10.078875
2024 10 12 10:30:35,10.166625
2024 10 12 10:31:35,10.248375
2024 10 12 10:32:35,10.339875
2024 10 12 10:33:35,10.422375
2024 10 12 10:34:35,10.509375
2024 10 12 10:35:35,10.590375
2024 10 12 10:36:35,10.688625
2024 10 12 10:37:35,10.779
2024 10 12 10:38:35,10.869375
2024 10 12 10:39:35,10.951125
2024 10 12 10:40:35,11.023125
2024 10 12 10:41:35,11.06625
2024 10 12 10:42:35,11.10075
2024 10 12 10:43:35,10.809375
2024 10 12 10:44:35,10.5405
2024 10 12 10:45:35,10.289625
2024 10 12 10:46:35,10.06125
2024 10 12 10:47:35,9.858
2024 10 12 10:48:35,9.981375
2024 10 12 10:49:35,10.087875
2024 10 12 10:50:35,10.176375
2024 10 12 10:51:35,10.242375
2024 10 12 10:52:35,10.28325
2024 10 12 10:53:35,10.45575
2024 10 12 10:54:35,10.506
2024 10 12 10:55:35,10.557
2024 10 12 10:56:35,10.61925
2024 10 12 10:57:35,10.705125
2024 10 12 10:58:35,10.65975
2024 10 12 10:59:35,10.72275
2024 10 12 11:00:35,10.802625
2024 10 12 11:01:35,10.893
2024 10 12 11:02:35,10.9845
2024 10 12 11:03:35,11.054625
2024 10 12 11:04:35,11.11875
2024 10 12 11:05:35,10.688625
2024 10 12 11:06:35,10.41825
2024 10 12 11:07:35,10.145625
2024 10 12 11:08:35,9.89325
2024 10 12 11:09:35,9.6735
2024 10 12 11:10:35,9.929625
2024 10 12 11:11:35,10.02975
2024 10 12 11:12:35,10.125
2024 10 12 11:13:35,10.227375
2024 10 12 11:14:35,10.318125
2024 10 12 11:15:35,10.414875
2024 10 12 11:16:35,10.506375
2024 10 12 11:17:35,10.593375
2024 10 12 11:18:35,10.67475
2024 10 12 11:19:35,10.752375
2024 10 12 11:20:35,10.836375
2024 10 12 11:21:35,10.913625
2024 10 12 11:22:35,10.97775
2024 10 12 11:23:35,11.020125
2024 10 12 11:24:35,11.04525
2024 10 12 11:25:35,10.716
2024 10 12 11:26:35,10.453875
2024 10 12 11:27:35,10.211625
2024 10 12 11:28:35,9.999
2024 10 12 11:29:35,9.8055
2024 10 12 11:30:35,9.971625
2024 10 12 11:31:35,10.078875
2024 10 12 11:32:35,10.1775
2024 10 12 11:33:35,10.263375
2024 10 12 11:34:35,10.347375
2024 10 12 11:35:35,10.441125
2024 10 12 11:36:35,10.5315
2024 10 12 11:37:36,10.621125
2024 10 12 11:38:36,10.704375
2024 10 12 11:39:36,10.79775
2024 10 12 11:40:36,10.874625
2024 10 12 11:41:36,10.95075
2024 10 12 11:42:36,11.016375
2024 10 12 11:43:36,11.0715
2024 10 12 11:44:36,11.09925
2024 10 12 11:45:36,10.812375
2024 10 12 11:46:36,10.545
2024 10 12 11:47:36,10.29675
2024 10 12 11:48:36,10.070625
2024 10 12 11:49:36,9.86325
2024 10 12 11:50:36,9.975375
2024 10 12 11:51:36,10.08225
2024 10 12 11:52:36,10.182375
2024 10 12 11:53:36,10.2855
2024 10 12 11:54:36,10.3815
2024 10 12 11:55:36,10.4775
2024 10 12 11:56:36,10.563375
2024 10 12 11:57:36,10.65225
2024 10 12 11:58:36,10.732875
2024 10 12 11:59:36,10.81575
2024 10 12 12:00:36,10.9125
2024 10 12 12:01:36,10.9875
2024 10 12 12:02:36,11.047125
2024 10 12 12:03:36,11.12175
2024 10 12 12:04:36,11.1825
2024 10 12 12:05:36,11.214375
2024 10 12 12:06:36,11.24625
2024 10 12 12:07:36,10.9305
2024 10 12 12:08:36,10.6245
2024 10 12 12:09:36,10.34025
2024 10 12 12:10:36,10.086375
2024 10 12 12:11:36,9.832875
2024 10 12 12:12:36,9.973125
2024 10 12 12:13:36,10.0695
2024 10 12 12:14:36,10.156875
2024 10 12 12:15:36,10.24875
2024 10 12 12:16:36,10.347
2024 10 12 12:17:36,10.424625
2024 10 12 12:18:36,10.516875
2024 10 12 12:19:36,10.627875
2024 10 12 12:20:36,10.704375
2024 10 12 12:21:36,10.7895
2024 10 12 12:22:36,10.876875
2024 10 12 12:23:36,10.968
2024 10 12 12:24:36,11.027625
2024 10 12 12:25:36,11.086875
2024 10 12 12:26:36,11.13075
2024 10 12 12:27:36,10.82775
2024 10 12 12:28:36,10.550625
2024 10 12 12:29:36,10.293375
2024 10 12 12:30:36,10.06725
2024 10 12 12:31:36,9.855
2024 10 12 12:32:36,9.987375
2024 10 12 12:33:36,10.090875
2024 10 12 12:34:36,10.1745
2024 10 12 12:35:36,10.227
2024 10 12 12:36:36,10.265625
2024 10 12 12:37:36,10.380375
2024 10 12 12:38:37,10.425375
2024 10 12 12:39:37,10.477125
2024 10 12 12:40:37,10.545375
2024 10 12 12:41:37,10.62975
2024 10 12 12:42:37,10.632
2024 10 12 12:43:37,10.708875
2024 10 12 12:44:37,10.792875
2024 10 12 12:45:37,10.8765
2024 10 12 12:46:37,10.965375
2024 10 12 12:47:37,11.03475
2024 10 12 12:48:37,11.086125
2024 10 12 12:49:37,11.123625
2024 10 12 12:50:37,10.77525
2024 10 12 12:51:37,10.4925
2024 10 12 12:52:37,10.23225
2024 10 12 12:53:37,9.99525
2024 10 12 12:54:37,9.76875
2024 10 12 12:55:37,9.931125
2024 10 12 12:56:37,10.029
2024 10 12 12:57:37,10.12425
2024 10 12 12:58:37,10.213875
2024 10 12 12:59:37,10.315875
2024 10 12 13:00:37,10.4115
2024 10 12 13:01:37,10.5015
2024 10 12 13:02:37,10.59375
2024 10 12 13:03:37,10.686375
2024 10 12 13:04:37,10.769625
2024 10 12 13:05:37,10.864125
2024 10 12 13:06:37,10.9605
2024 10 12 13:07:37,11.03475
2024 10 12 13:08:37,11.091
2024 10 12 13:09:37,11.13375
2024 10 12 13:10:37,10.836
2024 10 12 13:11:37,10.56
2024 10 12 13:12:37,10.3035
2024 10 12 13:13:37,10.054125
2024 10 12 13:14:37,9.838125
2024 10 12 13:15:37,9.956625
2024 10 12 13:16:37,10.054125
2024 10 12 13:17:37,10.154625
2024 10 12 13:18:37,10.266
2024 10 12 13:19:37,10.348875
2024 10 12 13:20:37,10.452375
2024 10 12 13:21:37,10.537875
2024 10 12 13:22:37,10.619625
2024 10 12 13:23:37,10.694625
2024 10 12 13:24:37,10.78575
2024 10 12 13:25:37,10.854
2024 10 12 13:26:37,10.939875
2024 10 12 13:27:37,11.007
2024 10 12 13:28:37,11.062875
2024 10 12 13:29:37,11.09775
2024 10 12 13:30:37,10.81275
2024 10 12 13:31:37,10.54875
2024 10 12 13:32:37,10.292625
2024 10 12 13:33:37,10.065375
2024 10 12 13:34:37,9.8655
2024 10 12 13:35:37,9.988875
2024 10 12 13:36:37,10.0845
2024 10 12 13:37:37,10.191
2024 10 12 13:38:37,10.295625
2024 10 12 13:39:37,10.38525
2024 10 12 13:40:37,10.46775
2024 10 12 13:41:37,10.558875
2024 10 12 13:42:37,10.63125
2024 10 12 13:43:37,10.676625
2024 10 12 13:44:37,10.709625
2024 10 12 13:45:37,10.730625
2024 10 12 13:46:37,10.730625
2024 10 12 13:47:37,10.762125
2024 10 12 13:48:37,10.79175
2024 10 12 13:49:37,10.83675
2024 10 12 13:50:37,10.899375
2024 10 12 13:51:37,10.97175
2024 10 12 13:52:37,11.012625
2024 10 12 13:53:37,11.055375
2024 10 12 13:54:37,11.08275
2024 10 12 13:55:37,10.770375
2024 10 12 13:56:37,10.49925
2024 10 12 13:57:37,10.255125
2024 10 12 13:58:37,10.026
2024 10 12 13:59:37,9.82575
2024 10 12 14:00:38,9.953625
2024 10 12 14:01:38,10.0515
2024 10 12 14:02:38,10.146375
2024 10 12 14:03:38,10.24275
2024 10 12 14:04:38,10.327125
2024 10 12 14:05:38,10.439625
2024 10 12 14:06:38,10.534125
2024 10 12 14:07:38,10.61775
2024 10 12 14:08:38,10.70475
2024 10 12 14:09:38,10.79175
2024 10 12 14:10:38,10.8705
2024 10 12 14:11:38,10.951875
2024 10 12 14:12:38,11.020125
2024 10 12 14:13:38,11.0685
2024 10 12 14:14:38,11.1
2024 10 12 14:15:39,10.801875
2024 10 12 14:16:39,10.534125
2024 10 12 14:17:39,10.29525
2024 10 12 14:18:39,10.07025
2024 10 12 14:19:39,9.86625
2024 10 12 14:20:39,9.98325
2024 10 12 14:21:39,10.083375
2024 10 12 14:22:39,10.173
2024 10 12 14:23:39,10.267125
2024 10 12 14:24:39,10.36575
2024 10 12 14:25:39,10.467375
2024 10 12 14:26:39,10.559625
2024 10 12 14:27:39,10.656
2024 10 12 14:28:39,10.750875
2024 10 12 14:29:39,10.840875
2024 10 12 14:30:39,10.92
2024 10 12 14:31:39,11.0115
2024 10 12 14:32:39,11.0805
2024 10 12 14:33:39,11.132625
2024 10 12 14:34:39,11.164125
2024 10 12 14:35:39,10.879125
2024 10 12 14:36:39,10.607625
2024 10 12 14:37:39,10.3635
2024 10 12 14:38:39,10.129125
2024 10 12 14:39:39,9.925125
2024 10 12 14:40:39,10.040625
2024 10 12 14:41:39,10.148625
2024 10 12 14:42:39,10.242375
2024 10 12 14:43:39,10.341
2024 10 12 14:44:39,10.4205
2024 10 12 14:45:39,10.509
2024 10 12 14:46:39,10.594875
2024 10 12 14:47:39,10.682625
2024 10 12 14:48:39,10.7655
2024 10 12 14:49:39,10.858125
2024 10 12 14:50:39,10.947
2024 10 12 14:51:39,11.010375
2024 10 12 14:52:39,11.05875
2024 10 12 14:53:39,11.097375
2024 10 12 14:54:39,10.76775
2024 10 12 14:55:39,10.489125
2024 10 12 14:56:39,10.23525
2024 10 12 14:57:39,10.00125
2024 10 12 14:58:39,9.79275
2024 10 12 14:59:39,9.94575
2024 10 12 15:00:39,10.053
2024 10 12 15:01:39,10.156875
2024 10 12 15:02:39,10.26075
2024 10 12 15:03:39,10.347375
2024 10 12 15:04:39,10.444875
2024 10 12 15:05:39,10.53225
2024 10 12 15:06:39,10.623375
2024 10 12 15:07:39,10.707375
2024 10 12 15:08:39,10.806375
2024 10 12 15:09:39,10.8855
2024 10 12 15:10:39,10.982625
2024 10 12 15:11:39,11.054625
2024 10 12 15:12:39,11.113875
2024 10 12 15:13:39,11.149875
2024 10 12 15:14:39,10.8645
2024 10 12 15:15:39,10.581
2024 10 12 15:16:39,10.331625
2024 10 12 15:17:39,10.095375
2024 10 12 15:18:39,9.8775
2024 10 12 15:19:39,9.984375
2024 10 12 15:20:39,10.08
2024 10 12 15:21:39,10.167375
2024 10 12 15:22:39,10.261125
2024 10 12 15:23:39,10.354125
2024 10 12 15:24:39,10.458
2024 10 12 15:25:39,10.551
2024 10 12 15:26:39,10.618125
2024 10 12 15:27:39,10.66575
2024 10 12 15:28:39,10.69575
2024 10 12 15:29:39,10.70625
2024 10 12 15:30:39,10.70625
2024 10 12 15:31:39,10.70625
2024 10 12 15:32:39,10.754625
2024 10 12 15:33:39,10.81275
2024 10 12 15:34:39,10.882125
2024 10 12 15:35:39,10.96725
2024 10 12 15:36:39,11.052375
2024 10 12 15:37:39,11.089125
2024 10 12 15:38:39,11.116125
2024 10 12 15:39:39,10.83075
2024 10 12 15:40:39,10.561125
2024 10 12 15:41:39,10.3245
2024 10 12 15:42:39,10.098
2024 10 12 15:43:39,9.8985
2024 10 12 15:44:39,10.01925
2024 10 12 15:45:39,10.119375
2024 10 12 15:46:39,10.20225
2024 10 12 15:47:39,10.305375
2024 10 12 15:48:39,10.393125
2024 10 12 15:49:39,10.481625
2024 10 12 15:50:39,10.578375
2024 10 12 15:51:39,10.67925
2024 10 12 15:52:39,10.759875
2024 10 12 15:53:39,10.840125
2024 10 12 15:54:39,10.92675
2024 10 12 15:55:39,11.0085
2024 10 12 15:56:39,11.070375
2024 10 12 15:57:39,11.122125
2024 10 12 15:58:39,10.755
2024 10 12 15:59:39,10.482375
2024 10 12 16:00:39,10.217625
2024 10 12 16:01:39,9.9705
2024 10 12 16:02:39,9.74625
2024 10 12 16:03:39,9.945375
2024 10 12 16:04:39,10.0395
2024 10 12 16:05:39,10.13325
2024 10 12 16:06:39,10.23
2024 10 12 16:07:39,10.31925
2024 10 12 16:08:39,10.402875
2024 10 12 16:09:39,10.49325
2024 10 12 16:10:39,10.57725
2024 10 12 16:11:39,10.6605
2024 10 12 16:12:39,10.746375
2024 10 12 16:13:39,10.838625
2024 10 12 16:14:39,10.915875
2024 10 12 16:15:39,10.97775
2024 10 12 16:16:39,11.01975
2024 10 12 16:17:39,11.04375
2024 10 12 16:18:39,10.73625
2024 10 12 16:19:39,10.480125
2024 10 12 16:20:39,10.23525
2024 10 12 16:21:39,10.008
2024 10 12 16:22:39,9.81
2024 10 12 16:23:39,9.94275
2024 10 12 16:24:39,10.042875
2024 10 12 16:25:39,10.14975
2024 10 12 16:26:39,10.254375
2024 10 12 16:27:39,10.354125
2024 10 12 16:28:39,10.452375
2024 10 12 16:29:39,10.536375
2024 10 12 16:30:39,10.616625
2024 10 12 16:31:39,10.694625
2024 10 12 16:32:39,10.785375
2024 10 12 16:33:39,10.86525
2024 10 12 16:34:39,10.948125
2024 10 12 16:35:39,11.01675
2024 10 12 16:36:39,11.07225
2024 10 12 16:37:39,11.090625
2024 10 12 16:38:39,10.79625
2024 10 12 16:39:39,10.5285
2024 10 12 16:40:39,10.27875
2024 10 12 16:41:39,10.055625
2024 10 12 16:42:39,9.850125
2024 10 12 16:43:39,9.97875
2024 10 12 16:44:39,10.085625
2024 10 12 16:45:39,10.184625
2024 10 12 16:46:39,10.277625
2024 10 12 16:47:39,10.36425
2024 10 12 16:48:39,10.44675
2024 10 12 16:49:39,10.539
2024 10 12 16:50:39,10.62825
2024 10 12 16:51:39,10.71525
2024 10 12 16:52:39,10.815
2024 10 12 16:53:39,10.914375
2024 10 12 16:54:39,10.982625
2024 10 12 16:55:39,11.04525
2024 10 12 16:56:39,11.0895
2024 10 12 16:57:39,11.10975
2024 10 12 16:58:39,10.816125
2024 10 12 16:59:39,10.558875
2024 10 12 17:00:39,10.323
2024 10 12 17:01:39,10.09725
2024 10 12 17:02:39,9.895875
2024 10 12 17:03:39,10.011375
2024 10 12 17:04:39,10.112625
2024 10 12 17:05:39,10.206375
2024 10 12 17:06:39,10.306125
2024 10 12 17:07:39,10.399875
2024 10 12 17:08:39,10.486875
2024 10 12 17:09:39,10.572375
2024 10 12 17:10:39,10.656
2024 10 12 17:11:39,10.7235
2024 10 12 17:12:39,10.772625
2024 10 12 17:13:39,10.868625
2024 10 12 17:14:39,10.915125
2024 10 12 17:15:39,10.960125
2024 10 12 17:16:39,11.0175
2024 10 12 17:17:39,11.080875
2024 10 12 17:18:39,11.080875
2024 10 12 17:19:39,11.11125
2024 10 12 17:20:39,11.129625
2024 10 12 17:21:39,10.842375
2024 10 12 17:22:39,10.575375
2024 10 12 17:23:39,10.319625
2024 10 12 17:24:39,10.101
2024 10 12 17:25:40,9.897
2024 10 12 17:26:40,9.9915
2024 10 12 17:27:40,10.08225
2024 10 12 17:28:40,10.19025
2024 10 12 17:29:40,10.285125
2024 10 12 17:30:40,10.37325
2024 10 12 17:31:40,10.477875
2024 10 12 17:32:40,10.577625
2024 10 12 17:33:40,10.6605
2024 10 12 17:34:40,10.73625
2024 10 12 17:35:40,10.827
2024 10 12 17:36:40,10.911
2024 10 12 17:37:40,10.977375
2024 10 12 17:38:40,11.032125
2024 10 12 17:39:40,11.07
2024 10 12 17:40:40,10.734
2024 10 12 17:41:40,10.45875
2024 10 12 17:42:40,10.20375
2024 10 12 17:43:40,9.9795
2024 10 12 17:44:40,9.778875
2024 10 12 17:45:40,9.92925
2024 10 12 17:46:40,10.003875
2024 10 12 17:47:40,10.05825
2024 10 12 17:48:40,10.081875
2024 10 12 17:49:40,10.15575
2024 10 12 17:50:40,10.176
2024 10 12 17:51:40,10.21125
2024 10 12 17:52:40,10.2555
2024 10 12 17:53:40,10.332375
2024 10 12 17:54:40,10.353375
2024 10 12 17:55:40,10.438875
2024 10 12 17:56:40,10.53225
2024 10 12 17:57:40,10.633875
2024 10 12 17:58:40,10.714125
2024 10 12 17:59:40,10.795875
2024 10 12 18:00:40,10.879125
2024 10 12 18:01:40,10.96425
2024 10 12 18:02:40,11.032125
2024 10 12 18:03:40,11.08875
2024 10 12 18:04:40,11.125875
2024 10 12 18:05:40,10.80975
2024 10 12 18:06:40,10.521
2024 10 12 18:07:40,10.261125
2024 10 12 18:08:40,10.018875
2024 10 12 18:09:40,9.798
2024 10 12 18:10:40,9.93825
2024 10 12 18:11:40,10.05525
2024 10 12 18:12:40,10.149
2024 10 12 18:13:40,10.239
2024 10 12 18:14:40,10.336125
2024 10 12 18:15:40,10.42275
2024 10 12 18:16:40,10.497
2024 10 12 18:17:40,10.58325
2024 10 12 18:18:40,10.6845
2024 10 12 18:19:40,10.766625
2024 10 12 18:20:40,10.854
2024 10 12 18:21:40,10.944
2024 10 12 18:22:40,11.016375
2024 10 12 18:23:40,11.059875
2024 10 12 18:24:40,11.094
2024 10 12 18:25:40,10.7925
2024 10 12 18:26:40,10.516875
2024 10 12 18:27:40,10.271625
2024 10 12 18:28:40,10.0515
2024 10 12 18:29:40,9.84675
2024 10 12 18:30:40,9.9765
2024 10 12 18:31:41,10.089
2024 10 12 18:32:41,10.183875
2024 10 12 18:33:41,10.269
2024 10 12 18:34:41,10.35525
2024 10 12 18:35:41,10.4535
2024 10 12 18:36:41,10.534875
2024 10 12 18:37:41,10.62225
2024 10 12 18:38:41,10.713
2024 10 12 18:39:41,10.79775
2024 10 12 18:40:41,10.875375
2024 10 12 18:41:41,10.9575
2024 10 12 18:42:41,11.020875
2024 10 12 18:43:41,11.0655
2024 10 12 18:44:41,11.099625
2024 10 12 18:45:41,10.810875
2024 10 12 18:46:41,10.552125
2024 10 12 18:47:41,10.3065
2024 10 12 18:48:41,10.087125
2024 10 12 18:49:41,9.8805
2024 10 12 18:50:41,10.0035
2024 10 12 18:51:41,10.090125
2024 10 12 18:52:41,10.187625
2024 10 12 18:53:41,10.272
2024 10 12 18:54:41,10.35975
2024 10 12 18:55:41,10.441125
2024 10 12 18:56:41,10.5375
2024 10 12 18:57:41,10.628625
2024 10 12 18:58:41,10.727625
2024 10 12 18:59:41,10.81725
2024 10 12 19:00:41,10.89675
2024 10 12 19:01:41,10.97925
2024 10 12 19:02:41,11.043
2024 10 12 19:03:41,11.08575
2024 10 12 19:04:41,10.719375
2024 10 12 19:05:41,10.444125
2024 10 12 19:06:41,10.166625
2024 10 12 19:07:41,9.9165
2024 10 12 19:08:41,9.687375
2024 10 12 19:09:41,9.867
2024 10 12 19:10:41,9.978375
2024 10 12 19:11:41,10.078875
2024 10 12 19:12:41,10.177125
2024 10 12 19:13:41,10.269375
2024 10 12 19:14:41,10.374375
2024 10 12 19:15:41,10.4595
2024 10 12 19:16:41,10.554
2024 10 12 19:17:41,10.6305
2024 10 12 19:18:41,10.713
2024 10 12 19:19:41,10.788375
2024 10 12 19:20:41,10.8825
2024 10 12 19:21:41,10.953375
2024 10 12 19:22:41,11.017125
2024 10 12 19:23:41,11.059875
2024 10 12 19:24:41,10.752375
2024 10 12 19:25:41,10.474125
2024 10 12 19:26:41,10.221375
2024 10 12 19:27:41,9.99825
2024 10 12 19:28:41,9.787125
2024 10 12 19:29:41,9.91425
2024 10 12 19:30:41,9.981375
2024 10 12 19:31:41,10.023
2024 10 12 19:32:41,10.07625
2024 10 12 19:33:41,10.126125
2024 10 12 19:34:41,10.182
2024 10 12 19:35:41,10.2585
2024 10 12 19:36:41,10.35
2024 10 12 19:37:41,10.423125
2024 10 12 19:38:41,10.501125
2024 10 12 19:39:41,10.593375
2024 10 12 19:40:41,10.689
2024 10 12 19:41:41,10.774875
2024 10 12 19:42:41,10.853625
2024 10 12 19:43:41,10.93275
2024 10 12 19:44:41,10.991625
2024 10 12 19:45:41,11.0265
2024 10 12 19:46:41,11.056125
2024 10 12 19:47:41,10.780125
2024 10 12 19:48:41,10.530375
2024 10 12 19:49:41,10.2975
2024 10 12 19:50:41,10.08075
2024 10 12 19:51:41,9.878625
2024 10 12 19:52:41,9.997875
2024 10 12 19:53:41,10.09725
2024 10 12 19:54:41,10.184625
2024 10 12 19:55:41,10.273125
2024 10 12 19:56:41,10.36725
2024 10 12 19:57:41,10.446375
2024 10 12 19:58:41,10.522875
2024 10 12 19:59:41,10.611375
2024 10 12 20:00:41,10.701
2024 10 12 20:01:41,10.800375
2024 10 12 20:02:41,10.894875
2024 10 12 20:03:41,10.981125
2024 10 12 20:04:41,11.0505
2024 10 12 20:05:41,11.1015
2024 10 12 20:06:41,10.698375
2024 10 12 20:07:41,10.4205
2024 10 12 20:08:41,10.154625
2024 10 12 20:09:41,9.901125
2024 10 12 20:10:41,9.675
2024 10 12 20:11:41,9.880125
2024 10 12 20:12:41,9.97875
2024 10 12 20:13:41,10.07475
2024 10 12 20:14:41,10.183875
2024 10 12 20:15:41,10.270125
2024 10 12 20:16:41,10.372125
2024 10 12 20:17:41,10.46475
2024 10 12 20:18:41,10.55925
2024 10 12 20:19:41,10.64475
2024 10 12 20:20:41,10.737375
2024 10 12 20:21:41,10.818375
2024 10 12 20:22:41,10.889625
2024 10 12 20:23:41,10.94025
2024 10 12 20:24:41,10.974375
2024 10 12 20:25:41,10.996875
2024 10 12 20:26:41,10.686375
2024 10 12 20:27:41,10.425
2024 10 12 20:28:41,10.1835
2024 10 12 20:29:41,9.963
2024 10 12 20:30:41,9.757875
2024 10 12 20:31:41,9.8925
2024 10 12 20:32:41,9.996
2024 10 12 20:33:41,10.09875
2024 10 12 20:34:41,10.2015
2024 10 12 20:35:41,10.303125
2024 10 12 20:36:41,10.400625
2024 10 12 20:37:42,10.488
2024 10 12 20:38:42,10.578
2024 10 12 20:39:42,10.668
2024 10 12 20:40:42,10.74375
2024 10 12 20:41:42,10.805625
2024 10 12 20:42:42,10.848375
2024 10 12 20:43:42,10.869375
2024 10 12 20:44:42,10.932
2024 10 12 20:45:42,10.971
2024 10 12 20:46:42,11.00025
2024 10 12 20:47:42,11.04675
2024 10 12 20:48:42,11.109375
2024 10 12 20:49:42,11.109375
2024 10 12 20:50:42,10.678875
2024 10 12 20:51:42,10.40625
2024 10 12 20:52:42,10.14525
2024 10 12 20:53:42,9.882
2024 10 12 20:54:42,9.648375
2024 10 12 20:55:42,9.874125
2024 10 12 20:56:42,9.98025
2024 10 12 20:57:42,10.075875
2024 10 12 20:58:42,10.1775
2024 10 12 20:59:42,10.263375
2024 10 12 21:00:42,10.36725
2024 10 12 21:01:42,10.452
2024 10 12 21:02:42,10.546875
2024 10 12 21:03:42,10.6365
2024 10 12 21:04:42,10.728375
2024 10 12 21:05:42,10.815375
2024 10 12 21:06:42,10.911375
2024 10 12 21:07:42,10.978875
2024 10 12 21:08:42,11.03175
2024 10 12 21:09:42,11.0685
2024 10 12 21:10:42,10.734
2024 10 12 21:11:42,10.4535
2024 10 12 21:12:42,10.204125
2024 10 12 21:13:42,9.96825
2024 10 12 21:14:42,9.763125
2024 10 12 21:15:42,9.92925
2024 10 12 21:16:42,10.03875
2024 10 12 21:17:42,10.14075
2024 10 12 21:18:42,10.246125
2024 10 12 21:19:42,10.331625
2024 10 12 21:20:43,10.420125
2024 10 12 21:21:43,10.508625
2024 10 12 21:22:43,10.5915
2024 10 12 21:23:43,10.674
2024 10 12 21:24:43,10.759875
2024 10 12 21:25:43,10.8435
2024 10 12 21:26:43,10.91925
2024 10 12 21:27:43,10.977
2024 10 12 21:28:43,11.01825
2024 10 12 21:29:43,11.04525
2024 10 12 21:30:43,10.749375
2024 10 12 21:31:43,10.48125
2024 10 12 21:32:43,10.23375
2024 10 12 21:33:43,10.012875
2024 10 12 21:34:43,9.80925
2024 10 12 21:35:43,9.934125
2024 10 12 21:36:43,10.039875
2024 10 12 21:37:43,10.14225
2024 10 12 21:38:43,10.240125
2024 10 12 21:39:43,10.342125
2024 10 12 21:40:43,10.42875
2024 10 12 21:41:43,10.529625
2024 10 12 21:42:43,10.617
2024 10 12 21:43:43,10.70325
2024 10 12 21:44:43,10.78725
2024 10 12 21:45:43,10.879875
2024 10 12 21:46:43,10.95825
2024 10 12 21:47:43,11.032875
2024 10 12 21:48:43,11.0865
2024 10 12 21:49:43,11.121
2024 10 12 21:50:43,10.828125
2024 10 12 21:51:43,10.559625
2024 10 12 21:52:43,10.307625
2024 10 12 21:53:43,10.082625
2024 10 12 21:54:43,9.874125
2024 10 12 21:55:43,9.994125
2024 10 12 21:56:43,10.089375
2024 10 12 21:57:43,10.19775
2024 10 12 21:58:43,10.294125
2024 10 12 21:59:43,10.396125
2024 10 12 22:00:43,10.476375
2024 10 12 22:01:43,10.56975
2024 10 12 22:02:43,10.647
2024 10 12 22:03:43,10.724625
2024 10 12 22:04:43,10.8015
2024 10 12 22:05:43,10.897125
2024 10 12 22:06:43,10.983375
2024 10 12 22:07:43,11.056125
2024 10 12 22:08:43,11.1135
2024 10 12 22:09:43,10.724625
2024 10 12 22:10:43,10.446375
2024 10 12 22:11:43,10.1745
2024 10 12 22:12:43,9.928125
2024 10 12 22:13:43,9.694875
