time,feed_pressure
2024 10 29 21:21:00,11.976478504952706
2024 10 29 21:22:00,11.901678735528712
2024 10 29 21:23:00,12.909412782569692
2024 10 29 21:24:00,11.997418429959142
2024 10 29 21:25:00,11.691659316781388
2024 10 29 21:26:00,12.764360488032851
2024 10 29 21:27:00,12.540477125686458
2024 10 29 21:28:00,11.68933205723477
2024 10 29 21:29:00,12.713751994339264
2024 10 29 21:30:00,12.89906547
2024 10 29 21:31:00,12.33725962264436
2024 10 29 21:32:00,12.393087050149154
2024 10 29 21:33:00,11.856022320380069
2024 10 29 21:34:00,12.228966590473446
2024 10 29 21:35:00,12.059145686680168
2024 10 29 21:36:00,12.819556905073682
2024 10 29 21:37:00,11.858133194650192
2024 10 29 21:38:00,12.604841911182424
2024 10 29 21:39:00,12.86030603529643
2024 10 29 21:40:00,12.043127137137215
2024 10 29 21:41:00,11.64939227443614
2024 10 29 21:42:00,12.61106253316219
2024 10 29 21:43:00,11.859762968680648
2024 10 29 21:44:00,11.993365221465016
2024 10 29 21:45:00,12.005892834510224
2024 10 29 21:46:00,12.547934119313693
2024 10 29 21:47:00,11.831405791269567
2024 10 29 21:48:00,12.157175980331838
2024 10 29 21:49:00,12.339853369563844
2024 10 29 21:50:00,11.621204475680932
2024 10 29 21:51:00,12.01003818724524
2024 10 29 21:52:00,11.782240346556572
2024 10 29 21:53:00,12.676057958455374
2024 10 29 21:54:00,12.538272326413615
2024 10 29 21:55:00,11.68295038749523
2024 10 29 21:56:00,11.97263300247845
2024 10 29 21:57:00,13.003616588334031
2024 10 29 21:58:00,11.59721209814282
2024 10 29 21:59:00,11.941930556328192
2024 10 29 22:00:00,11.78777914821202
2024 10 29 22:01:00,12.493818082893092
2024 10 29 22:02:00,12.46487107430269
2024 10 29 22:03:00,12.648353811146588
2024 10 29 22:04:00,12.745943832697677
2024 10 29 22:05:00,12.110715960079908
2024 10 29 22:06:00,12.093858228826276
2024 10 29 22:07:00,12.397972116113351
2024 10 29 22:08:00,11.945316131297147
2024 10 29 22:09:00,11.59666165
2024 10 29 22:10:00,12.732449106924085
2024 10 29 22:11:00,12.301774943176754
2024 10 29 22:12:00,12.578996244312489
2024 10 29 22:13:00,12.30428988590841
2024 10 29 22:14:00,12.998890349556577
2024 10 29 22:15:00,12.19723560859923
2024 10 29 22:16:00,11.724798093492405
2024 10 29 22:17:00,11.940872817052568
2024 10 29 22:18:00,12.06799399101918
2024 10 29 22:19:00,12.91282332697121
2024 10 29 22:20:00,12.163760739531536
2024 10 29 22:21:00,12.74108990567232
2024 10 29 22:22:00,12.09370456836598
2024 10 29 22:23:00,12.02056535397138
2024 10 29 22:24:00,11.763342816182524
2024 10 29 22:25:00,11.870867313456934
2024 10 29 22:26:00,11.775493343847767
2024 10 29 22:27:00,11.619352971868633
2024 10 29 22:28:00,12.10612690967204
2024 10 29 22:29:00,11.844511936852536
2024 10 29 22:30:00,12.974093560313577
2024 10 29 22:31:00,11.694182112678138
2024 10 29 22:32:00,12.476205371768668
2024 10 29 22:33:00,12.58882435
2024 10 29 22:34:00,11.703075134227555
2024 10 29 22:35:00,11.619461452407466
2024 10 29 22:36:00,11.909639609137418
2024 10 29 22:37:00,12.497970292124894
2024 10 29 22:38:00,11.593939166605898
2024 10 29 22:39:00,12.511116043017774
2024 10 29 22:40:00,12.083160842808407
2024 10 29 22:41:00,11.840733012293509
2024 10 29 22:42:00,12.830160565138804
2024 10 29 22:43:00,12.52955099939735
2024 10 29 22:44:00,12.058458487969052
2024 10 29 22:45:00,11.713596803686931
2024 10 29 22:46:00,12.861769408370236
2024 10 29 22:47:00,11.651563779113118
2024 10 29 22:48:00,11.59603946659952
2024 10 29 22:49:00,11.925832923747713
2024 10 29 22:50:00,11.82349713654797
2024 10 29 22:51:00,11.640684522162177
2024 10 29 22:52:00,11.911056822955551
2024 10 29 22:53:00,12.547655352088563
2024 10 29 22:54:00,11.574980995494684
2024 10 29 22:55:00,11.965078525877384
2024 10 29 22:56:00,11.809035235671574
2024 10 29 22:57:00,12.49140886016761
2024 10 29 22:58:00,12.34513514763236
2024 10 29 22:59:00,11.913484596061853
2024 10 29 23:00:00,11.990092810312422
2024 10 29 23:01:00,13.03688300276164
2024 10 29 23:02:00,11.947697785812686
2024 10 29 23:03:00,12.896800514295276
2024 10 29 23:04:00,12.816733956335874
2024 10 29 23:05:00,12.70959746727654
2024 10 29 23:06:00,12.584149928135844
2024 10 29 23:07:00,12.00487291033483
2024 10 29 23:08:00,11.74351691146842
2024 10 29 23:09:00,13.048047466237271
2024 10 29 23:10:00,11.778935230434405
2024 10 29 23:11:00,11.936347505402631
2024 10 29 23:12:00,12.397238710319584
2024 10 29 23:13:00,11.869880843669566
2024 10 29 23:14:00,12.57574682
2024 10 29 23:15:00,11.878730125992808
2024 10 29 23:16:00,12.981972910248972
2024 10 29 23:17:00,12.475227942875518
2024 10 29 23:18:00,11.623301443758196
2024 10 29 23:19:00,12.233401279231098
2024 10 29 23:20:00,12.74726314
2024 10 29 23:21:00,11.824640819532704
2024 10 29 23:22:00,11.739794015739797
2024 10 29 23:23:00,12.71985665
2024 10 29 23:24:00,11.995218975276138
2024 10 29 23:25:00,11.730612822457822
2024 10 29 23:26:00,12.702969439734307
2024 10 29 23:27:00,12.728069128252868
2024 10 29 23:28:00,12.421978415832484
2024 10 29 23:29:00,11.92427069988256
2024 10 29 23:30:00,12.03781689
2024 10 29 23:31:00,12.00454534239002
2024 10 29 23:32:00,12.713159155302431
2024 10 29 23:33:00,12.29100590173379
2024 10 29 23:34:00,11.870218899441726
2024 10 29 23:35:00,11.664322926135323
2024 10 29 23:36:00,12.714947944584862
2024 10 29 23:37:00,11.67416879621798
2024 10 29 23:38:00,12.07801158621398
2024 10 29 23:39:00,11.657714370685092
2024 10 29 23:40:00,12.057297489967384
2024 10 29 23:41:00,11.589397584063516
2024 10 29 23:42:00,12.295361511846082
2024 10 29 23:43:00,12.734806548350956
2024 10 29 23:44:00,12.77774547169088
2024 10 29 23:45:00,12.505226185047585
2024 10 29 23:46:00,13.065216198984992
2024 10 29 23:47:00,12.38168037140245
2024 10 29 23:48:00,12.449608767515311
2024 10 29 23:49:00,12.00629582261059
2024 10 29 23:50:00,12.343238786315656
2024 10 29 23:51:00,11.753708697802375
2024 10 29 23:52:00,12.004244853378918
2024 10 29 23:53:00,11.88908683776485
2024 10 29 23:54:00,11.678663333277328
2024 10 29 23:55:00,11.616686149416456
2024 10 29 23:56:00,11.589901791856764
2024 10 29 23:57:00,11.58036254249006
2024 10 29 23:58:00,13.07097629591587
2024 10 30 00:00:00,11.796583627528898
2024 10 30 00:01:00,11.683457705393671
2024 10 30 00:02:00,11.93409423111235
2024 10 30 00:03:00,11.83672917298552
2024 10 30 00:04:00,11.754786294373352
2024 10 30 00:05:00,12.18815931726042
2024 10 30 00:06:00,11.728274822504034
2024 10 30 00:07:00,13.060333352170264
2024 10 30 00:08:00,13.037235776148306
2024 10 30 00:09:00,12.780561086626976
2024 10 30 00:10:00,12.032684393839087
2024 10 30 00:11:00,11.741099269940229
2024 10 30 00:12:00,13.019380136186545
2024 10 30 00:13:00,11.995698628140136
2024 10 30 00:14:00,11.905091310462588
2024 10 30 00:15:00,12.634429648750572
2024 10 30 00:16:00,12.586499536061217
2024 10 30 00:17:00,12.667547456100976
2024 10 30 00:18:00,12.060022925630737
2024 10 30 00:19:00,11.88539032417035
2024 10 30 00:20:00,12.465054601412197
2024 10 30 00:21:00,11.789475745431089
2024 10 30 00:22:00,12.911067020641807
2024 10 30 00:23:00,12.53104642192693
2024 10 30 00:24:00,12.888992245579658
2024 10 30 00:25:00,11.71558163352303
2024 10 30 00:26:00,11.900905175084572
2024 10 30 00:27:00,12.972884893371628
2024 10 30 00:28:00,12.048617445628793
2024 10 30 00:29:00,13.073344382736488
2024 10 30 00:30:00,12.155889981687558
2024 10 30 00:31:00,11.644327958738645
2024 10 30 00:32:00,12.005747624927798
2024 10 30 00:33:00,11.874457592622647
2024 10 30 00:34:00,11.987947201945248
2024 10 30 00:35:00,12.689427850463137
2024 10 30 00:36:00,11.952851694598944
2024 10 30 00:37:00,11.957534780482954
2024 10 30 00:38:00,12.153084671160268
2024 10 30 00:39:00,11.754769754537142
2024 10 30 00:40:00,12.225825429486944
2024 10 30 00:41:00,11.760821394804529
2024 10 30 00:42:00,12.190346585658633
2024 10 30 00:43:00,11.896917687750188
2024 10 30 00:44:00,12.030458174479977
2024 10 30 00:45:00,11.780828453402306
2024 10 30 00:46:00,12.463563735213906
2024 10 30 00:47:00,12.96780087
2024 10 30 00:48:00,12.186326648703377
2024 10 30 00:49:00,11.584601019356644
2024 10 30 00:50:00,12.039524433385472
2024 10 30 00:51:00,12.302030058000025
2024 10 30 00:52:00,13.017233731462865
2024 10 30 00:53:00,12.06805130411587
2024 10 30 00:54:00,12.476710938344208
2024 10 30 00:55:00,11.976468744418325
2024 10 30 00:56:00,12.646734749565658
2024 10 30 00:57:00,11.589732875688592
2024 10 30 00:58:00,12.289959819821348
2024 10 30 00:59:00,12.05678362210992
2024 10 30 01:00:00,12.049626230003922
2024 10 30 01:01:00,12.857753857017896
2024 10 30 01:02:00,11.723955769070372
2024 10 30 01:03:00,12.399100751823582
2024 10 30 01:04:00,12.139201415583116
2024 10 30 01:05:00,12.366254518035747
2024 10 30 01:06:00,11.72364343501594
2024 10 30 01:07:00,12.889354206468484
2024 10 30 01:08:00,12.048401724749905
2024 10 30 01:09:00,11.886245914934092
2024 10 30 01:10:00,11.837669331570144
2024 10 30 01:11:00,11.58023272992827
2024 10 30 01:12:00,12.515708429990436
2024 10 30 01:13:00,11.923420172026596
2024 10 30 01:14:00,11.988640013997756
2024 10 30 01:15:00,12.656649307999643
2024 10 30 01:16:00,13.063127029271486
2024 10 30 01:17:00,11.735513668544604
2024 10 30 01:18:00,11.929982727385612
2024 10 30 01:19:00,12.106884570264272
2024 10 30 01:20:00,11.932090591578763
2024 10 30 01:21:00,12.720669160069788
2024 10 30 01:22:00,12.565274240116077
2024 10 30 01:23:00,11.90015059068981
2024 10 30 01:24:00,12.749293208229414
2024 10 30 01:25:00,12.896587812913024
2024 10 30 01:26:00,11.611935812626264
2024 10 30 01:27:00,11.851693198910048
2024 10 30 01:28:00,12.048384268407368
2024 10 30 01:29:00,13.00945246119513
2024 10 30 01:30:00,12.030724549355062
2024 10 30 01:31:00,11.622618322488028
2024 10 30 01:32:00,12.203965592390055
2024 10 30 01:33:00,11.888651081825817
2024 10 30 01:34:00,11.615199677490075
2024 10 30 01:35:00,12.051961265166998
2024 10 30 01:36:00,11.77682224
2024 10 30 01:37:00,11.916211517706872
2024 10 30 01:38:00,11.986329607793026
2024 10 30 01:39:00,11.92793085339941
2024 10 30 01:40:00,12.581999845931126
2024 10 30 01:41:00,12.006842456498305
2024 10 30 01:42:00,12.781198052168758
2024 10 30 01:43:00,12.42338997516572
2024 10 30 01:44:00,11.771230350249285
2024 10 30 01:45:00,11.649411487012406
2024 10 30 01:46:00,12.088285659989428
2024 10 30 01:47:00,11.851149317177777
2024 10 30 01:48:00,11.81516930777335
2024 10 30 01:49:00,13.059024635853229
2024 10 30 01:50:00,12.31684218577385
2024 10 30 01:51:00,12.91364860465128
2024 10 30 01:52:00,11.708053990213834
2024 10 30 01:53:00,11.919734556951363
2024 10 30 01:54:00,12.73608877575779
2024 10 30 01:55:00,12.956864921039196
2024 10 30 01:56:00,12.52550387
2024 10 30 01:57:00,12.826915441409676
2024 10 30 01:58:00,12.422963723351373
2024 10 30 01:59:00,12.940205560376496
2024 10 30 02:00:00,12.451454584698451
2024 10 30 02:01:00,12.98073972739806
2024 10 30 02:02:00,12.465174560526254
2024 10 30 02:03:00,11.86325643397584
2024 10 30 02:04:00,12.085566224653988
2024 10 30 02:05:00,11.762676396525915
2024 10 30 02:06:00,12.328270868115268
2024 10 30 02:07:00,12.709860129761706
2024 10 30 02:08:00,12.42246649748177
2024 10 30 02:09:00,11.650788078280565
2024 10 30 02:10:00,12.63850078907224
2024 10 30 02:11:00,11.60197590055666
2024 10 30 02:12:00,12.24093604052714
2024 10 30 02:13:00,12.061700945970166
2024 10 30 02:14:00,11.808360365116265
2024 10 30 02:15:00,12.45325912
2024 10 30 02:16:00,11.926151982592645
2024 10 30 02:17:00,11.774199362704202
2024 10 30 02:18:00,13.075812002869643
2024 10 30 02:19:00,12.030564700987863
2024 10 30 02:20:00,11.661043931105148
2024 10 30 02:21:00,11.869428267367368
2024 10 30 02:22:00,12.990414565324643
2024 10 30 02:23:00,12.291345928581862
2024 10 30 02:24:00,12.01610246286637
2024 10 30 02:25:00,12.580499438037387
2024 10 30 02:26:00,12.742819578952108
2024 10 30 02:27:00,12.532747806072782
2024 10 30 02:28:00,12.369901677403924
2024 10 30 02:29:00,11.870792019282794
2024 10 30 02:30:00,11.758963795159866
2024 10 30 02:31:00,11.71280659
2024 10 30 02:32:00,12.021108681593004
2024 10 30 02:33:00,12.883866710516948
2024 10 30 02:34:00,12.467498290735412
2024 10 30 02:35:00,11.72447391703489
2024 10 30 02:36:00,12.699075986838654
2024 10 30 02:37:00,11.881623453423034
2024 10 30 02:38:00,13.045905198007633
2024 10 30 02:39:00,12.531383284132236
2024 10 30 02:40:00,12.471029175682892
2024 10 30 02:41:00,11.917886934077448
2024 10 30 02:42:00,12.582676498275072
2024 10 30 02:43:00,12.349966555111308
2024 10 30 02:44:00,11.649092503093508
2024 10 30 02:45:00,11.895709509835452
2024 10 30 02:46:00,12.272486932317234
2024 10 30 02:47:00,12.525514692775102
2024 10 30 02:48:00,11.701825993579314
2024 10 30 02:49:00,11.991924784423055
2024 10 30 02:50:00,12.88373688833589
2024 10 30 02:51:00,11.588990426025056
2024 10 30 02:52:00,12.263469301852108
2024 10 30 02:53:00,12.891483995648128
2024 10 30 02:54:00,11.784931757747568
2024 10 30 02:55:00,12.05734112439544
2024 10 30 02:56:00,12.407291735711702
2024 10 30 02:57:00,12.15028094460569
2024 10 30 02:58:00,11.971051463934986
2024 10 30 02:59:00,12.367915680878792
2024 10 30 03:00:00,12.623630209649084
2024 10 30 03:01:00,12.56039513
2024 10 30 03:02:00,11.897520977866442
2024 10 30 03:03:00,12.701246114739318
2024 10 30 03:04:00,13.004396237095934
2024 10 30 03:05:00,11.875754237612515
2024 10 30 03:06:00,11.955309050860368
2024 10 30 03:07:00,12.628473112024254
2024 10 30 03:08:00,12.042517130889548
2024 10 30 03:09:00,11.956415510700694
2024 10 30 03:10:00,13.024233866095898
2024 10 30 03:11:00,12.000593895950084
2024 10 30 03:12:00,11.832341123776995
2024 10 30 03:13:00,12.026383340422289
2024 10 30 03:14:00,11.652400802600091
2024 10 30 03:15:00,12.080832088949258
2024 10 30 03:16:00,12.277818616045526
2024 10 30 03:17:00,11.664230965790248
2024 10 30 03:18:00,12.433964810207785
2024 10 30 03:19:00,12.116075591035312
2024 10 30 03:20:00,11.616400618983644
2024 10 30 03:21:00,13.030140760634463
2024 10 30 03:22:00,12.56002377896212
2024 10 30 03:23:00,12.24595407756228
2024 10 30 03:24:00,12.325811982022854
2024 10 30 03:25:00,12.02670631505121
2024 10 30 03:26:00,11.713983077403348
2024 10 30 03:27:00,11.792837916096108
2024 10 30 03:28:00,12.017036418418026
2024 10 30 03:29:00,11.66651496762897
2024 10 30 03:30:00,12.68559463250556
2024 10 30 03:31:00,11.868479282763118
2024 10 30 03:32:00,12.037467838187426
2024 10 30 03:33:00,12.410065400482306
2024 10 30 03:34:00,11.72085654577214
2024 10 30 03:35:00,12.26466683312172
2024 10 30 03:36:00,12.379867183146922
2024 10 30 03:37:00,12.103829190903935
2024 10 30 03:38:00,11.915457137257606
2024 10 30 03:39:00,11.78731767501174
2024 10 30 03:40:00,12.91601690136967
2024 10 30 03:41:00,12.509988784130051
2024 10 30 03:42:00,11.672572278927465
2024 10 30 03:43:00,12.602067728139808
2024 10 30 03:44:00,12.32563590642497
2024 10 30 03:45:00,12.705111615589855
2024 10 30 03:46:00,11.59851729700167
2024 10 30 03:47:00,12.19821086673438
2024 10 30 03:48:00,11.639734215695682
2024 10 30 03:49:00,11.775303418033737
2024 10 30 03:50:00,11.68113208
2024 10 30 03:51:00,12.958969425592764
2024 10 30 03:52:00,13.05401422407764
2024 10 30 03:53:00,12.750581046583228
2024 10 30 03:54:00,12.08931667452211
2024 10 30 03:55:00,11.762118170554094
2024 10 30 03:56:00,11.647437330251698
2024 10 30 03:57:00,11.604795961412837
2024 10 30 03:58:00,12.787092753091494
2024 10 30 03:59:00,12.878362482913804
2024 10 30 04:00:00,11.744165234910655
2024 10 30 04:01:00,12.019804571663236
2024 10 30 04:02:00,13.046698975330846
2024 10 30 04:03:00,12.53953319975641
2024 10 30 04:04:00,11.828807819342858
2024 10 30 04:05:00,11.77942328212414
2024 10 30 04:06:00,12.952362084544813
2024 10 30 04:07:00,12.529428484054463
2024 10 30 04:08:00,12.038988519084311
2024 10 30 04:09:00,12.788140082020014
2024 10 30 04:10:00,13.033478883916215
2024 10 30 04:11:00,12.24007430571439
2024 10 30 04:12:00,12.619309280935935
2024 10 30 04:13:00,12.898973733700938
2024 10 30 04:14:00,12.161650188799412
2024 10 30 04:15:00,12.07496714375845
2024 10 30 04:16:00,12.583793794592586
2024 10 30 04:17:00,12.637911039751556
2024 10 30 04:18:00,12.841494637568193
2024 10 30 04:19:00,12.391989246321412
2024 10 30 04:20:00,11.685673314631517
2024 10 30 04:21:00,11.91625864123488
2024 10 30 04:22:00,12.906748934998108
2024 10 30 04:23:00,11.874758347603358
2024 10 30 04:24:00,11.61091039389539
2024 10 30 04:25:00,12.15177540464995
2024 10 30 04:26:00,12.685012120614312
2024 10 30 04:27:00,12.068998095414006
2024 10 30 04:28:00,11.749392028301251
2024 10 30 04:29:00,11.860178690956236
2024 10 30 04:30:00,12.072384028535916
2024 10 30 04:31:00,11.883153516194668
2024 10 30 04:32:00,12.139813778129136
2024 10 30 04:33:00,12.998941497113304
2024 10 30 04:34:00,11.89463889048598
2024 10 30 04:35:00,12.728126360505977
2024 10 30 04:36:00,12.777469128220922
2024 10 30 04:37:00,11.959209685060417
2024 10 30 04:38:00,13.041349838258222
2024 10 30 04:39:00,12.292381861212885
2024 10 30 04:40:00,12.084401093223246
2024 10 30 04:41:00,12.45577519708572
2024 10 30 04:42:00,11.638945775321444
2024 10 30 04:43:00,12.490391660455924
2024 10 30 04:44:00,12.076052949358738
2024 10 30 04:45:00,12.487008596896477
2024 10 30 04:46:00,11.994082673594743
2024 10 30 04:47:00,11.885335427442284
2024 10 30 04:48:00,13.03946678
2024 10 30 04:49:00,11.844126156266796
2024 10 30 04:50:00,12.03919670908658
2024 10 30 04:51:00,11.84865335984144
2024 10 30 04:52:00,12.09373065569818
2024 10 30 04:53:00,12.262424777420192
2024 10 30 04:54:00,11.825148605943966
2024 10 30 04:55:00,12.093863815232517
2024 10 30 04:56:00,11.801214158202606
2024 10 30 04:57:00,12.766953443141764
2024 10 30 04:58:00,12.130031033913133
2024 10 30 04:59:00,11.628826840752346
2024 10 30 05:00:00,12.627368091681392
2024 10 30 05:01:00,12.956471893926368
2024 10 30 05:02:00,11.853360013702009
2024 10 30 05:03:00,13.016519682900014
2024 10 30 05:04:00,11.814040099155145
2024 10 30 05:05:00,12.702346524856578
2024 10 30 05:06:00,12.739945835998514
2024 10 30 05:07:00,12.073532542546271
2024 10 30 05:08:00,12.595842759586088
2024 10 30 05:09:00,12.07794435538793
2024 10 30 05:10:00,12.049535664389763
2024 10 30 05:11:00,11.63322974726481
2024 10 30 05:12:00,12.092982796801367
2024 10 30 05:13:00,11.842728131086927
2024 10 30 05:14:00,12.058459605039165
2024 10 30 05:15:00,12.451671767143154
2024 10 30 05:16:00,12.47525799123501
2024 10 30 05:17:00,11.786008957984093
2024 10 30 05:18:00,12.034458347248885
2024 10 30 05:19:00,11.88531573
2024 10 30 05:20:00,12.42420821888309
2024 10 30 05:21:00,12.004845651583818
2024 10 30 05:22:00,12.441428577956502
2024 10 30 05:23:00,11.952308860251495
2024 10 30 05:24:00,12.773425300995854
2024 10 30 05:25:00,12.69077108176159
2024 10 30 05:26:00,12.020665338856409
2024 10 30 05:27:00,11.604850592281243
2024 10 30 05:28:00,11.95215106272642
2024 10 30 05:29:00,12.228325427373235
2024 10 30 05:30:00,11.986207364164253
2024 10 30 05:31:00,13.071355058192225
2024 10 30 05:32:00,12.451769009186782
2024 10 30 05:33:00,11.763202825939914
2024 10 30 05:34:00,11.85178468252017
2024 10 30 05:35:00,11.90950857755289
2024 10 30 05:36:00,12.027801667577666
2024 10 30 05:37:00,12.176314978761797
2024 10 30 05:38:00,13.055639138989068
2024 10 30 05:39:00,11.690384767194518
2024 10 30 05:40:00,11.961370845493102
2024 10 30 05:41:00,12.315111449673536
2024 10 30 05:42:00,11.71452370664809
2024 10 30 05:43:00,11.703263749744456
2024 10 30 05:44:00,12.350512178998349
2024 10 30 05:45:00,12.634603118066916
2024 10 30 05:46:00,13.054031344067823
2024 10 30 05:47:00,12.39910847694938
2024 10 30 05:48:00,12.066747672973028
2024 10 30 05:49:00,12.932597114297485
2024 10 30 05:50:00,12.911320597367371
2024 10 30 05:51:00,12.543508124221535
2024 10 30 05:52:00,12.848371068226598
2024 10 30 05:53:00,11.947838878841916
2024 10 30 05:54:00,12.168574417385534
2024 10 30 05:55:00,12.022081315983367
2024 10 30 05:56:00,11.974114503125923
2024 10 30 05:57:00,12.722853866621854
2024 10 30 05:58:00,12.62890768383374
2024 10 30 05:59:00,11.734302810209938
2024 10 30 06:00:00,12.462562990233389
2024 10 30 06:01:00,12.92649340044736
2024 10 30 06:02:00,13.000349532819357
2024 10 30 06:03:00,11.908919974974811
2024 10 30 06:04:00,11.823586976309102
2024 10 30 06:05:00,12.979224189136191
2024 10 30 06:06:00,11.830224788584436
2024 10 30 06:07:00,12.871249041868944
2024 10 30 06:08:00,11.669050526846188
2024 10 30 06:09:00,12.321303598406532
2024 10 30 06:10:00,11.983691208293449
2024 10 30 06:11:00,13.074548101411189
2024 10 30 06:12:00,12.665344107843282
2024 10 30 06:13:00,12.110730279796346
2024 10 30 06:14:00,12.42880887163038
2024 10 30 06:15:00,11.68411559637348
2024 10 30 06:16:00,12.314384362862846
2024 10 30 06:17:00,12.849299374245728
2024 10 30 06:18:00,12.845241221490596
2024 10 30 06:19:00,11.901192010178878
2024 10 30 06:20:00,12.889776979149008
2024 10 30 06:21:00,12.492128467494693
2024 10 30 06:22:00,11.645073319401858
2024 10 30 06:23:00,11.87385655250262
2024 10 30 06:24:00,11.93333330884898
2024 10 30 06:25:00,11.859728153165076
2024 10 30 06:26:00,11.993478867012666
2024 10 30 06:27:00,11.950480395067148
2024 10 30 06:28:00,11.67865579648869
2024 10 30 06:29:00,11.615385744062891
2024 10 30 06:30:00,11.619244575670438
2024 10 30 06:31:00,11.751096710179375
2024 10 30 06:32:00,11.899681876804648
2024 10 30 06:33:00,12.529384375832976
2024 10 30 06:34:00,12.224890131596112
2024 10 30 06:35:00,11.796480370584456
2024 10 30 06:36:00,11.802994766495416
2024 10 30 06:37:00,12.38389409760556
2024 10 30 06:38:00,12.329143131005385
2024 10 30 06:39:00,11.812251117301557
2024 10 30 06:40:00,12.051478056145031
2024 10 30 06:41:00,12.406219447913765
2024 10 30 06:42:00,11.959313553222657
2024 10 30 06:43:00,12.911655848660594
2024 10 30 06:44:00,11.64270085778059
2024 10 30 06:45:00,11.910642855858606
2024 10 30 06:46:00,11.939886427967654
2024 10 30 06:47:00,11.78650657699642
2024 10 30 06:48:00,12.641832865833535
2024 10 30 06:49:00,12.860682453507376
2024 10 30 06:50:00,11.78745040717527
2024 10 30 06:51:00,13.000559179613411
2024 10 30 06:52:00,11.979811911005855
2024 10 30 06:53:00,11.754533073108886
2024 10 30 06:54:00,12.91502832
2024 10 30 06:55:00,12.92097295697657
2024 10 30 06:56:00,12.983502731577936
2024 10 30 06:57:00,11.732114056071364
2024 10 30 06:58:00,12.794471225876666
2024 10 30 06:59:00,12.910792600896071
2024 10 30 07:00:00,12.381205780493024
2024 10 30 07:01:00,11.731610036158711
2024 10 30 07:02:00,11.822971806526631
2024 10 30 07:03:00,11.801350482458016
2024 10 30 07:04:00,11.740525671592245
2024 10 30 07:05:00,12.009387331596228
2024 10 30 07:06:00,12.210460632607314
2024 10 30 07:07:00,12.157333818298037
2024 10 30 07:08:00,12.089783989883497
2024 10 30 07:09:00,11.616690867216354
2024 10 30 07:10:00,12.016808890249584
2024 10 30 07:11:00,13.092318183223156
2024 10 30 07:12:00,11.755071435991404
2024 10 30 07:13:00,11.644792255565225
2024 10 30 07:14:00,12.95236289491709
2024 10 30 07:15:00,11.8322919
2024 10 30 07:16:00,12.055541955032927
2024 10 30 07:17:00,12.332095586675877
2024 10 30 07:18:00,12.783245429170885
2024 10 30 07:19:00,12.691174641801451
2024 10 30 07:20:00,11.959743411576904
2024 10 30 07:21:00,12.139090802982311
2024 10 30 07:22:00,12.407988153021249
2024 10 30 07:23:00,11.68135446652605
2024 10 30 07:24:00,12.732270445166174
2024 10 30 07:25:00,13.085745423733236
2024 10 30 07:26:00,12.021902425620077
2024 10 30 07:27:00,12.942863760179012
2024 10 30 07:28:00,11.83355282182381
2024 10 30 07:29:00,12.244042989572137
2024 10 30 07:30:00,11.958196649569434
2024 10 30 07:31:00,11.61937911942602
2024 10 30 07:32:00,12.342044614614904
2024 10 30 07:33:00,11.92727117562333
2024 10 30 07:34:00,12.009798215597382
2024 10 30 07:35:00,12.74754441910131
2024 10 30 07:36:00,11.99534861177767
2024 10 30 07:37:00,11.99593434509391
2024 10 30 07:38:00,11.73264395513452
2024 10 30 07:39:00,13.004396858483595
2024 10 30 07:40:00,12.293813185239223
2024 10 30 07:41:00,11.82681579907581
2024 10 30 07:42:00,12.076389533787786
2024 10 30 07:43:00,12.321780495097755
2024 10 30 07:44:00,12.751053026539788
2024 10 30 07:45:00,11.740678520646496
2024 10 30 07:46:00,11.735756958473464
2024 10 30 07:47:00,12.050257698351896
2024 10 30 07:48:00,11.619712079326629
2024 10 30 07:49:00,11.994030834857073
2024 10 30 07:50:00,13.069733053323011
2024 10 30 07:51:00,11.672402352749534
2024 10 30 07:52:00,11.905035934994796
2024 10 30 07:53:00,12.61333527234004
2024 10 30 07:54:00,11.909610415662742
2024 10 30 07:55:00,12.162792171009404
2024 10 30 07:56:00,11.790532467006033
2024 10 30 07:57:00,11.868782898599694
2024 10 30 07:58:00,12.07193421429926
2024 10 30 07:59:00,11.831551028878067
2024 10 30 08:00:00,12.119290724877638
2024 10 30 08:01:00,12.633145592281949
2024 10 30 08:02:00,12.797055340695993
2024 10 30 08:03:00,11.968340279992011
2024 10 30 08:04:00,12.170617832199794
2024 10 30 08:05:00,12.62558424237496
2024 10 30 08:06:00,12.666007029127062
2024 10 30 08:07:00,11.699159548760994
2024 10 30 08:08:00,11.837850404560497
2024 10 30 08:09:00,12.918899451172685
2024 10 30 08:10:00,11.953833147513553
2024 10 30 08:11:00,12.175056228165342
2024 10 30 08:12:00,12.823683044879298
2024 10 30 08:13:00,12.06724330692224
2024 10 30 08:14:00,12.309387175004874
2024 10 30 08:15:00,13.022765943449912
2024 10 30 08:16:00,11.777483957653205
2024 10 30 08:17:00,12.28571372082185
2024 10 30 08:18:00,13.008384707537386
2024 10 30 08:19:00,12.80769971555262
2024 10 30 08:20:00,12.523682458971397
2024 10 30 08:21:00,12.123689657552337
2024 10 30 08:22:00,12.063749377588485
2024 10 30 08:23:00,12.105109795719866
2024 10 30 08:24:00,12.071608319724564
2024 10 30 08:25:00,11.90973445869533
2024 10 30 08:26:00,12.640524321210329
2024 10 30 08:27:00,12.04461336855084
2024 10 30 08:28:00,12.90894638534716
